species,iucn_category,area_global,pa_count,pa_quality_mean,mhw_freq,mhw_total_days,mhw_max_int,mhw_mean_int,mhw_cum_int,slope_intensity,slope_freq,slope_cum,slope_max,slope_total,dem_stat,order,family,iucn_redlist_assessment,iucn_population_trend,habitat_type,microhabitat,insular_endemic_yes_or_no,maximum_body_mass_g,reproductive_mode,venomous_yes_or_no,elev_mean,elev_range,Exposure,IUCN_num,BodyMass_norm,Venomous_num,Trait_sensitivity,Sensitivity,Suitability,Risk_index,Risk_level
Cyrtodactylus celatus,CR,3.611414523879911e-8,1,NA,0.7198697361642903,0.7445863595994439,0.6553148572766565,0.18720716370604706,0.2879746485323175,0.4009510530282415,0.367274690062945,0.3241267945874547,0.4039600094672032,0.44246426764317975,89.8237380981445,Squamata,Gekkonidae,Critically Endangered,Unknown,Forest,NA,Yes,1.995262315,oviparous,No,NA,NA,0.45337295800677796,1,1.92447751726848e-6,0,9.6223875863424e-7,0.5000004811193793,3.611414523879911e-8,0.22668668894330885,Very high
Cyrtodactylus celatus,CR,3.611414523879911e-8,1,NA,0.7198697361642903,0.7445863595994439,0.6553148572766565,0.18720716370604706,0.2879746485323175,0.4009510530282415,0.367274690062945,0.3241267945874547,0.4039600094672032,0.44246426764317975,0,Squamata,Gekkonidae,Critically Endangered,Unknown,Forest,NA,Yes,1.995262315,oviparous,No,NA,NA,0.45337295800677796,1,1.92447751726848e-6,0,9.6223875863424e-7,0.5000004811193793,3.611414523879911e-8,0.22668668894330885,Very high
Cyrtodactylus chamba,CR,1.007145471939759e-8,1,NA,0.7231270465361694,0.8534148012610404,0.4642144047629721,0.5536123211734761,0.7053515150112727,NA,0.36981954759390756,0.3276057991572349,NA,0.3918969197018024,2266.833984375,Squamata,Gekkonidae,Critically Endangered,Unknown,Forest,Saxicolous,No,5.370318,oviparous,No,0.21973550356052898,0.036170212765957444,0.5486302943997344,1,5.47716833656461e-6,0,2.738584168282305e-6,0.5000013692920842,0.08530190879931372,0.25091622868448343,Very high
Cyrtodactylus chamba,CR,1.007145471939759e-8,1,NA,0.7231270465361694,0.8534148012610404,0.4642144047629721,0.5536123211734761,0.7053515150112727,NA,0.36981954759390756,0.3276057991572349,NA,0.3918969197018024,0,Squamata,Gekkonidae,Critically Endangered,Unknown,Forest,Saxicolous,No,5.370318,oviparous,No,0.21973550356052898,0.036170212765957444,0.5486302943997344,1,5.47716833656461e-6,0,2.738584168282305e-6,0.5000013692920842,0.08530190879931372,0.25091622868448343,Very high
Cyrtodactylus chanhomeae,CR,3.721330720989744e-7,1,NA,0.7060260777739117,0.8157968125369623,0.7337062360129418,0.3142635774577253,0.43683345482966035,NA,0.2629352864159114,0.33288884719799905,NA,0.3497705739601608,59.9673137664795,Squamata,Gekkonidae,Critically Endangered,Decreasing,Caves/Subterranean,Arboreal/Saxicolous,No,9.77237221,oviparous,No,0.01627670396744659,0.002127659574468085,0.4940276082731591,1,1.0110910424855777e-5,0,5.055455212427889e-6,0.5000025277276062,0.006134911891662259,0.2454996373183241,Very high
Cyrtodactylus chanhomeae,CR,3.721330720989744e-7,1,NA,0.7060260777739117,0.8157968125369623,0.7337062360129418,0.3142635774577253,0.43683345482966035,NA,0.2629352864159114,0.33288884719799905,NA,0.3497705739601608,99.157657623291,Squamata,Gekkonidae,Critically Endangered,Decreasing,Caves/Subterranean,Arboreal/Saxicolous,No,9.77237221,oviparous,No,0.01627670396744659,0.002127659574468085,0.4940276082731591,1,1.0110910424855777e-5,0,5.055455212427889e-6,0.5000025277276062,0.006134911891662259,0.2454996373183241,Very high
Cyrtodactylus collegalensis,LC,1.2061418781882882e-5,3,NA,0.5361796259742565,0.7461331139996012,0.6626945502505646,0.2384578109275857,0.3357165591143898,NA,0.2505152184788499,0.29953821354408644,NA,0.34968158231509777,690.763135637556,Squamata,Gekkonidae,Least Concern,Unknown,Forest,Terrestrial,No,3.630780548,oviparous,No,0.15462868769074262,0.2872340425531915,0.42736458432555396,0,3.6460759599236647e-6,0,1.8230379799618324e-6,9.115189899809162e-7,0.14729159722090535,3.3217335495227995e-7,Very low
Cyrtodactylus collegalensis,LC,1.2061418781882882e-5,3,NA,0.5361796259742565,0.7461331139996012,0.6626945502505646,0.2384578109275857,0.3357165591143898,NA,0.2505152184788499,0.29953821354408644,NA,0.34968158231509777,800.677978515625,Squamata,Gekkonidae,Least Concern,Unknown,Forest,Terrestrial,No,3.630780548,oviparous,No,0.15462868769074262,0.2872340425531915,0.42736458432555396,0,3.6460759599236647e-6,0,1.8230379799618324e-6,9.115189899809162e-7,0.14729159722090535,3.3217335495227995e-7,Very low
Cyrtodactylus consobrinoides,DD,1.6155574269827481e-6,1,NA,0.6539087903082335,0.8674347650507078,0.6406059442465404,0.20860256518406534,0.39602379612115785,NA,0.434443184068644,0.47330538273389616,NA,0.6809352696958295,184.517383575439,Squamata,Gekkonidae,Data Deficient,Unknown,NA,NA,No,2.818382931,oviparous,No,NA,NA,0.5444074621761343,NA,2.7909204232724366e-6,0,1.3954602116362183e-6,1.3954602116362183e-6,1.6155574269827481e-6,7.596977250473602e-7,Very low
Cyrtodactylus consobrinoides,DD,1.6155574269827481e-6,1,NA,0.6539087903082335,0.8674347650507078,0.6406059442465404,0.20860256518406534,0.39602379612115785,NA,0.434443184068644,0.47330538273389616,NA,0.6809352696958295,118.764770507812,Squamata,Gekkonidae,Data Deficient,Unknown,NA,NA,No,2.818382931,oviparous,No,NA,NA,0.5444074621761343,NA,2.7909204232724366e-6,0,1.3954602116362183e-6,1.3954602116362183e-6,1.6155574269827481e-6,7.596977250473602e-7,Very low
Cyrtodactylus cucdongensis,LC,3.613263758269034e-8,2,NA,0.7882736112133213,0.8795114360152081,0.5792075346959974,0.14833750935653747,0.34555915607770515,NA,0.5063938922047937,0.47535792616535455,NA,0.7332265084162524,78.609130859375,Squamata,Gekkonidae,Least Concern,Unknown,Forest,Saxicolous,No,6.025595861,oviparous,No,0.012207527975584944,0.010638297872340425,0.5569834467681463,0,6.166934627298479e-6,0,3.0834673136492394e-6,1.5417336568246197e-6,0.007615287326854317,8.521807256824474e-7,Low
Cyrtodactylus cucdongensis,LC,3.613263758269034e-8,2,NA,0.7882736112133213,0.8795114360152081,0.5792075346959974,0.14833750935653747,0.34555915607770515,NA,0.5063938922047937,0.47535792616535455,NA,0.7332265084162524,0,Squamata,Gekkonidae,Least Concern,Unknown,Forest,Saxicolous,No,6.025595861,oviparous,No,0.012207527975584944,0.010638297872340425,0.5569834467681463,0,6.166934627298479e-6,0,3.0834673136492394e-6,1.5417336568246197e-6,0.007615287326854317,8.521807256824474e-7,Low
Cyrtodactylus darevskii,DD,2.1255476991503595e-7,2,NA,0.8859934939530059,0.787340360674465,0.6183971804556158,0.39269249719070454,0.5126819488353132,0.5730200967595946,0.6496048435086209,0.5593574550423616,0.6252503012194175,0.6953009903960421,503.148986816406,Squamata,Gekkonidae,Data Deficient,Unknown,Caves/Forest/Rocky/Subterranean,Saxicolous,No,19.05460718,oviparous,No,NA,NA,0.629963916803514,NA,1.988168579517933e-5,0,9.940842897589665e-6,9.940842897589665e-6,2.1255476991503595e-7,6.26237099699687e-6,Medium
Cyrtodactylus darevskii,DD,2.1255476991503595e-7,2,NA,0.8859934939530059,0.787340360674465,0.6183971804556158,0.39269249719070454,0.5126819488353132,0.5730200967595946,0.6496048435086209,0.5593574550423616,0.6252503012194175,0.6953009903960421,0,Squamata,Gekkonidae,Data Deficient,Unknown,Caves/Forest/Rocky/Subterranean,Saxicolous,No,19.05460718,oviparous,No,NA,NA,0.629963916803514,NA,1.988168579517933e-5,0,9.940842897589665e-6,9.940842897589665e-6,2.1255476991503595e-7,6.26237099699687e-6,Medium
Cyrtodactylus deccanensis,LC,2.569690289762293e-4,4,NA,0.7350085870892721,0.8038555878005749,0.7110460321330303,0.3300522584146363,0.415748429391226,0.3841344846036528,0.3627047344215944,0.4053010426614076,0.398295682219503,0.5405463093092,378.222313462807,Squamata,Gekkonidae,Least Concern,Unknown,Forest,Terrestrial,No,12.30268771,oviparous,No,0.16480162767039674,0.30851063829787234,0.5086693148044097,0,1.2774400893094585e-5,0,6.387200446547292e-6,3.193600223273646e-6,0.15785641166574843,1.3680508375349394e-6,Low
Cyrtodactylus deccanensis,LC,2.569690289762293e-4,4,NA,0.7350085870892721,0.8038555878005749,0.7110460321330303,0.3300522584146363,0.415748429391226,0.3841344846036528,0.3627047344215944,0.4053010426614076,0.398295682219503,0.5405463093092,982.984367370605,Squamata,Gekkonidae,Least Concern,Unknown,Forest,Terrestrial,No,12.30268771,oviparous,No,0.16480162767039674,0.30851063829787234,0.5086693148044097,0,1.2774400893094585e-5,0,6.387200446547292e-6,3.193600223273646e-6,0.15785641166574843,1.3680508375349394e-6,Low
Cyrtodactylus doisuthep,LC,2.7104725329821687e-7,2,NA,0.5960911918297881,0.8181565809289999,0.7138344233230342,0.32869333138353674,0.48697876981148397,NA,0.2629352864159114,0.2229346269713609,NA,0.2528367171015212,451.280975341797,Squamata,Gekkonidae,Least Concern,Unknown,Forest,Arboreal/Saxicolous,No,14.45439771,oviparous,No,0.2115971515768057,0.27872340425531916,0.4603076159707046,0,1.5039359186008698e-5,0,7.519679593004349e-6,3.7598397965021744e-6,0.16344027562645938,1.4478196040796765e-6,Low
Cyrtodactylus doisuthep,LC,2.7104725329821687e-7,2,NA,0.5960911918297881,0.8181565809289999,0.7138344233230342,0.32869333138353674,0.48697876981148397,NA,0.2629352864159114,0.2229346269713609,NA,0.2528367171015212,122.261169433594,Squamata,Gekkonidae,Least Concern,Unknown,Forest,Arboreal/Saxicolous,No,14.45439771,oviparous,No,0.2115971515768057,0.27872340425531916,0.4603076159707046,0,1.5039359186008698e-5,0,7.519679593004349e-6,3.7598397965021744e-6,0.16344027562645938,1.4478196040796765e-6,Low
Cyrtodactylus durio,DD,1.531066608551832e-7,1,NA,0.6726384142564307,0.5555247208501748,0.6125433305435292,0.21236790525740623,0.2249419087112129,NA,0.5904135752029401,0.37228285474508616,NA,0.5612539343601531,254.79224395752,Squamata,Gekkonidae,Data Deficient,Unknown,Forest,Arboreal,No,19.05460718,oviparous,No,NA,NA,0.47524583049086666,NA,1.988168579517933e-5,0,9.940842897589665e-6,9.940842897589665e-6,1.531066608551832e-7,4.724343415315678e-6,Medium
Cyrtodactylus durio,DD,1.531066608551832e-7,1,NA,0.6726384142564307,0.5555247208501748,0.6125433305435292,0.21236790525740623,0.2249419087112129,NA,0.5904135752029401,0.37228285474508616,NA,0.5612539343601531,212.138229370117,Squamata,Gekkonidae,Data Deficient,Unknown,Forest,Arboreal,No,19.05460718,oviparous,No,NA,NA,0.47524583049086666,NA,1.988168579517933e-5,0,9.940842897589665e-6,9.940842897589665e-6,1.531066608551832e-7,4.724343415315678e-6,Medium
Cyrtodactylus edwardtaylori,EN,4.87710537338261e-7,5,NA,0.589576535362073,0.6757357237702525,0.3591120947856521,0.13613309129812676,0.27715636848628833,NA,0.2629352864159114,0.2801814884013115,NA,0.361556510371842,1576.90368652344,Squamata,Gekkonidae,Endangered,Unknown,Forest,Arboreal,Yes,16.59586907,oviparous,No,NA,NA,0.3677983873614322,0.75,1.729353996123866e-5,0,8.64676998061933e-6,0.3750043233849903,4.87710537338261e-7,0.137925918126608,Very high
Cyrtodactylus edwardtaylori,EN,4.87710537338261e-7,5,NA,0.589576535362073,0.6757357237702525,0.3591120947856521,0.13613309129812676,0.27715636848628833,NA,0.2629352864159114,0.2801814884013115,NA,0.361556510371842,0,Squamata,Gekkonidae,Endangered,Unknown,Forest,Arboreal,Yes,16.59586907,oviparous,No,NA,NA,0.3677983873614322,0.75,1.729353996123866e-5,0,8.64676998061933e-6,0.3750043233849903,4.87710537338261e-7,0.137925918126608,Very high
Cyrtodactylus fumosus,DD,4.822496170472191e-6,3,NA,0.9144210858121269,0.9474029720909749,0.5128134676436419,0.1245383561832195,0.3623114759070551,NA,0.9110781796452417,0.44588047452791923,NA,0.8877251271801637,667.140244917436,Squamata,Gekkonidae,Data Deficient,Unknown,Forest,Arboreal/Terrestrial,Yes,13.48962883,oviparous,No,0.25737538148524924,0.01276595744680851,0.6382713923737928,NA,1.4023812818003035e-5,0,7.0119064090015175e-6,7.0119064090015175e-6,0.09004872047607608,4.072486284395029e-6,Medium
Cyrtodactylus fumosus,DD,4.822496170472191e-6,3,NA,0.9144210858121269,0.9474029720909749,0.5128134676436419,0.1245383561832195,0.3623114759070551,NA,0.9110781796452417,0.44588047452791923,NA,0.8877251271801637,663.867614746094,Squamata,Gekkonidae,Data Deficient,Unknown,Forest,Arboreal/Terrestrial,Yes,13.48962883,oviparous,No,0.25737538148524924,0.01276595744680851,0.6382713923737928,NA,1.4023812818003035e-5,0,7.0119064090015175e-6,7.0119064090015175e-6,0.09004872047607608,4.072486284395029e-6,Medium
Cyrtodactylus gialaiensis,CR,2.0101893055139904e-7,1,NA,0.7426709802153582,0.772348701755922,0.6041784415150047,0.2758357450045387,0.409595504633074,NA,0.48960364915906773,0.4672775622961028,NA,0.6060645040018607,590.556884765625,Squamata,Gekkonidae,Critically Endangered,Unknown,NA,Arboreal/Saxicolous/Terrestrial,No,5.248075,oviparous,No,0.13021363173957273,0.002127659574468085,0.5459468860726161,1,5.34849147183809e-6,0,2.674245735919045e-6,0.500001337122868,0.044113830777657126,0.2609322365584648,Very high
Cyrtodactylus gialaiensis,CR,2.0101893055139904e-7,1,NA,0.7426709802153582,0.772348701755922,0.6041784415150047,0.2758357450045387,0.409595504633074,NA,0.48960364915906773,0.4672775622961028,NA,0.6060645040018607,0,Squamata,Gekkonidae,Critically Endangered,Unknown,NA,Arboreal/Saxicolous/Terrestrial,No,5.248075,oviparous,No,0.13021363173957273,0.002127659574468085,0.5459468860726161,1,5.34849147183809e-6,0,2.674245735919045e-6,0.500001337122868,0.044113830777657126,0.2609322365584648,Very high
Cyrtodactylus grismeri,VU,7.134896888280377e-8,1,NA,0.5276873167807571,0.7362576277227247,0.65303796787804,0.24253460080023134,0.3599096448403426,NA,0.31911804191190707,0.26887203390651077,NA,0.35980610349976283,15.2713966369629,Squamata,Gekkonidae,Vulnerable,Stable,Caves/Forest/Subterranean,Saxicolous,No,16.59586907,oviparous,No,NA,NA,0.43340291716753454,0.5,1.729353996123866e-5,0,8.64676998061933e-6,0.2500043233849903,7.134896888280377e-8,0.10835259532870396,Very high
Cyrtodactylus grismeri,VU,7.134896888280377e-8,1,NA,0.5276873167807571,0.7362576277227247,0.65303796787804,0.24253460080023134,0.3599096448403426,NA,0.31911804191190707,0.26887203390651077,NA,0.35980610349976283,0,Squamata,Gekkonidae,Vulnerable,Stable,Caves/Forest/Subterranean,Saxicolous,No,16.59586907,oviparous,No,NA,NA,0.43340291716753454,0.5,1.729353996123866e-5,0,8.64676998061933e-6,0.2500043233849903,7.134896888280377e-8,0.10835259532870396,Very high
Cyrtodactylus guakanthanensis,CR,3.613263766958616e-8,1,NA,0.5993485379256241,0.5663520625466505,0.6576890862107766,0.270551828672764,0.2755010453327535,NA,0.3205965351553837,0.29799387724541015,NA,0.3570464518547657,237.506301879883,Squamata,Gekkonidae,Critically Endangered,Unknown,Caves/Forest/Rocky/Subterranean,Arboreal/Saxicolous,No,10.96478196,oviparous,No,NA,NA,0.41813492811801606,1,1.1366078803407787e-5,0,5.683039401703893e-6,0.5000028415197009,3.613263766958616e-8,0.20906864464344205,Very high
Cyrtodactylus guakanthanensis,CR,3.613263766958616e-8,1,NA,0.5993485379256241,0.5663520625466505,0.6576890862107766,0.270551828672764,0.2755010453327535,NA,0.3205965351553837,0.29799387724541015,NA,0.3570464518547657,0,Squamata,Gekkonidae,Critically Endangered,Unknown,Caves/Forest/Rocky/Subterranean,Arboreal/Saxicolous,No,10.96478196,oviparous,No,NA,NA,0.41813492811801606,1,1.1366078803407787e-5,0,5.683039401703893e-6,0.5000028415197009,3.613263766958616e-8,0.20906864464344205,Very high
Cyrtodactylus gubaot,LC,5.407102694497114e-6,3,NA,0.6729641738727838,0.5672959699034651,0.5384649650072366,0.09361070965045509,0.1468443897430077,NA,0.5102413531320873,0.3348121484156287,NA,0.5356916860007207,402.482342529297,Squamata,Gekkonidae,Least Concern,Stable,Forest/Wetlands,Arboreal/Saxicolous/Terrestrial,Yes,19.05460718,oviparous,No,0.04679552390640895,0.04893617021276596,0.4249906744656731,0,1.988168579517933e-5,0,9.940842897589665e-6,4.970421448794833e-6,0.03191236707395647,2.0449716297396256e-6,Low
Cyrtodactylus gubaot,LC,5.407102694497114e-6,3,NA,0.6729641738727838,0.5672959699034651,0.5384649650072366,0.09361070965045509,0.1468443897430077,NA,0.5102413531320873,0.3348121484156287,NA,0.5356916860007207,341.500793457031,Squamata,Gekkonidae,Least Concern,Stable,Forest/Wetlands,Arboreal/Saxicolous/Terrestrial,Yes,19.05460718,oviparous,No,0.04679552390640895,0.04893617021276596,0.4249906744656731,0,1.988168579517933e-5,0,9.940842897589665e-6,4.970421448794833e-6,0.03191236707395647,2.0449716297396256e-6,Low
Cyrtodactylus guwahatiensis,DD,1.0096126688208657e-8,1,NA,0.8403908629550427,0.7184897248452763,0.6524371369209782,0.3238733902129645,0.4214564948147367,NA,0.6281232032618209,0.5205881721590796,NA,0.6953009903960421,91.0000686645508,Squamata,Gekkonidae,Data Deficient,Unknown,Forest,Arboreal/Saxicolous/Terrestrial,No,6.456542,oviparous,No,NA,NA,0.6000824969457427,NA,6.620562221782571e-6,0,3.3102811108912855e-6,3.3102811108912855e-6,1.0096126688208657e-8,1.9864417345606017e-6,Low
Cyrtodactylus guwahatiensis,DD,1.0096126688208657e-8,1,NA,0.8403908629550427,0.7184897248452763,0.6524371369209782,0.3238733902129645,0.4214564948147367,NA,0.6281232032618209,0.5205881721590796,NA,0.6953009903960421,0,Squamata,Gekkonidae,Data Deficient,Unknown,Forest,Arboreal/Saxicolous/Terrestrial,No,6.456542,oviparous,No,NA,NA,0.6000824969457427,NA,6.620562221782571e-6,0,3.3102811108912855e-6,3.3102811108912855e-6,1.0096126688208657e-8,1.9864417345606017e-6,Low
Cyrtodactylus hidupselamanya,VU,3.6648168602811875e-7,1,NA,0.6840391077298783,0.6679622601718335,0.6153551595213285,0.18829812392697146,0.3189826819277328,NA,0.7011607801009347,0.37459281238244024,NA,0.6110220865793153,150.899963378906,Squamata,Gekkonidae,Vulnerable,Stable,Caves/Rocky/Subterranean,Arboreal/Saxicolous,No,20.41738,oviparous,No,NA,NA,0.5201766265425544,0.5,2.1316183752625712e-5,0,1.0658091876312856e-5,0.25000532904593814,3.6648168602811875e-7,0.1300468810209597,Very high
Cyrtodactylus hidupselamanya,VU,3.6648168602811875e-7,1,NA,0.6840391077298783,0.6679622601718335,0.6153551595213285,0.18829812392697146,0.3189826819277328,NA,0.7011607801009347,0.37459281238244024,NA,0.6110220865793153,0,Squamata,Gekkonidae,Vulnerable,Stable,Caves/Rocky/Subterranean,Arboreal/Saxicolous,No,20.41738,oviparous,No,NA,NA,0.5201766265425544,0.5,2.1316183752625712e-5,0,1.0658091876312856e-5,0.25000532904593814,3.6648168602811875e-7,0.1300468810209597,Very high
Cyrtodactylus hikidai,LC,6.980239988903526e-8,1,NA,0.7605862944325641,0.6554692110730471,0.5557824813189923,0.10606124654420876,0.1832263764745381,NA,0.6129070250951694,0.36627667184495527,NA,0.624933642893209,40.6035099029541,Squamata,Gekkonidae,Least Concern,Stable,Forest,Arboreal/Saxicolous,Yes,20.41737945,oviparous,No,0.07222787385554426,0.00425531914893617,0.4831553687095855,0,2.131618317367824e-5,0,1.065809158683912e-5,5.32904579341956e-6,0.025494420935626774,2.509115144253074e-6,Low
Cyrtodactylus hikidai,LC,6.980239988903526e-8,1,NA,0.7605862944325641,0.6554692110730471,0.5557824813189923,0.10606124654420876,0.1832263764745381,NA,0.6129070250951694,0.36627667184495527,NA,0.624933642893209,34.9323997497559,Squamata,Gekkonidae,Least Concern,Stable,Forest,Arboreal/Saxicolous,Yes,20.41737945,oviparous,No,0.07222787385554426,0.00425531914893617,0.4831553687095855,0,2.131618317367824e-5,0,1.065809158683912e-5,5.32904579341956e-6,0.025494420935626774,2.509115144253074e-6,Low
Cyrtodactylus huynhi,VU,9.471522129267777e-8,1,NA,0.6710097947944481,0.787340360674465,0.6121871320234984,0.18937679519927855,0.31628463034123144,0.5192393090551234,0.378257783894856,0.3679554189364906,0.5211136911874364,0.48336432390717937,150.045425415039,Squamata,Gekkonidae,Vulnerable,Stable,Caves/Forest/Subterranean,Saxicolous,No,10.23292992,oviparous,No,0.044760935910478125,0.04893617021276596,0.4846129240014007,0.5,1.059570809955638e-5,0,5.29785404977819e-6,0.2500026489270249,0.031232400279488457,0.11737056840569929,Very high
Cyrtodactylus huynhi,VU,9.471522129267777e-8,1,NA,0.6710097947944481,0.787340360674465,0.6121871320234984,0.18937679519927855,0.31628463034123144,0.5192393090551234,0.378257783894856,0.3679554189364906,0.5211136911874364,0.48336432390717937,0,Squamata,Gekkonidae,Vulnerable,Stable,Caves/Forest/Subterranean,Saxicolous,No,10.23292992,oviparous,No,0.044760935910478125,0.04893617021276596,0.4846129240014007,0.5,1.059570809955638e-5,0,5.29785404977819e-6,0.2500026489270249,0.031232400279488457,0.11737056840569929,Very high
Cyrtodactylus intermedius,LC,1.7326972848329323e-4,7,NA,0.6839732871515674,0.7491110614849564,0.655232503886359,0.25806821667727775,0.37781711450626526,0.4611613065724569,0.41488906752567734,0.33685148020173883,0.4753763853348034,0.4624137691875712,255.501542141015,Squamata,Gekkonidae,Least Concern,Stable,Forest/Wetlands,Arboreal/Saxicolous/Terrestrial,No,15.13561248,oviparous,No,0.14140386571719227,0.18723404255319148,0.4874894192528674,0,1.5756427491015917e-5,0,7.878213745507958e-6,3.939106872753979e-6,0.10960372599962234,1.7098038546112244e-6,Low
Cyrtodactylus intermedius,LC,1.7326972848329323e-4,7,NA,0.6839732871515674,0.7491110614849564,0.655232503886359,0.25806821667727775,0.37781711450626526,0.4611613065724569,0.41488906752567734,0.33685148020173883,0.4753763853348034,0.4624137691875712,1040.61912459135,Squamata,Gekkonidae,Least Concern,Stable,Forest/Wetlands,Arboreal/Saxicolous/Terrestrial,No,15.13561248,oviparous,No,0.14140386571719227,0.18723404255319148,0.4874894192528674,0,1.5756427491015917e-5,0,7.878213745507958e-6,3.939106872753979e-6,0.10960372599962234,1.7098038546112244e-6,Low
Cyrtodactylus irianjayaensis,DD,5.900447761896776e-6,3,NA,0.818892500183979,0.6837682898309445,0.5381102265802392,0.09022193432408931,0.19789187395786792,NA,0.8242967169149465,0.3903389389079952,NA,0.7568454617156717,52.3866239388784,Squamata,Gekkonidae,Data Deficient,Unknown,Forest,Arboreal,Yes,85.11380382,oviparous,No,NA,NA,0.5375457428019667,NA,8.941769448269398e-5,0,4.470884724134699e-5,4.470884724134699e-5,5.900447761896776e-6,2.403290869441049e-5,Medium
Cyrtodactylus irianjayaensis,DD,5.900447761896776e-6,3,NA,0.818892500183979,0.6837682898309445,0.5381102265802392,0.09022193432408931,0.19789187395786792,NA,0.8242967169149465,0.3903389389079952,NA,0.7568454617156717,182.029907226562,Squamata,Gekkonidae,Data Deficient,Unknown,Forest,Arboreal,Yes,85.11380382,oviparous,No,NA,NA,0.5375457428019667,NA,8.941769448269398e-5,0,4.470884724134699e-5,4.470884724134699e-5,5.900447761896776e-6,2.403290869441049e-5,Medium
Cyrtodactylus irregularis,DD,1.0282629941338725e-7,3,NA,0.7117263709247001,0.7112715417042258,0.3677492670972831,0.1845750750372573,0.2894898552813894,NA,0.49027661762492597,0.3887804397786624,NA,0.5777293911616438,1484.25302124023,Squamata,Gekkonidae,Data Deficient,Unknown,Forest,Arboreal/Saxicolous/Terrestrial,No,14.12537545,oviparous,No,NA,NA,0.46519981982626096,NA,1.4693019904069986e-5,0,7.346509952034993e-6,7.346509952034993e-6,1.0282629941338725e-7,3.4175947546198544e-6,Medium
Cyrtodactylus irregularis,DD,1.0282629941338725e-7,3,NA,0.7117263709247001,0.7112715417042258,0.3677492670972831,0.1845750750372573,0.2894898552813894,NA,0.49027661762492597,0.3887804397786624,NA,0.5777293911616438,305.703857421875,Squamata,Gekkonidae,Data Deficient,Unknown,Forest,Arboreal/Saxicolous/Terrestrial,No,14.12537545,oviparous,No,NA,NA,0.46519981982626096,NA,1.4693019904069986e-5,0,7.346509952034993e-6,7.346509952034993e-6,1.0282629941338725e-7,3.4175947546198544e-6,Medium
Cyrtodactylus jarujini,LC,1.2815440617418186e-5,3,NA,0.8724816059331614,0.7682974676740858,0.6776666412507891,0.35067532541897345,0.4624457513375782,0.565397340017932,0.5773544168619,0.5422354999319552,0.6717816669227407,0.6423855367573269,172.991271972656,Squamata,Gekkonidae,Least Concern,Stable,Forest,Arboreal/Saxicolous,No,14.12537545,oviparous,No,NA,NA,0.6130721252106442,0,1.4693019904069986e-5,0,7.346509952034993e-6,3.6732549760174965e-6,1.2815440617418186e-5,2.251941374596807e-6,Low
Cyrtodactylus jarujini,LC,1.2815440617418186e-5,3,NA,0.8724816059331614,0.7682974676740858,0.6776666412507891,0.35067532541897345,0.4624457513375782,0.565397340017932,0.5773544168619,0.5422354999319552,0.6717816669227407,0.6423855367573269,58.2972412109375,Squamata,Gekkonidae,Least Concern,Stable,Forest,Arboreal/Saxicolous,No,14.12537545,oviparous,No,NA,NA,0.6130721252106442,0,1.4693019904069986e-5,0,7.346509952034993e-6,3.6732549760174965e-6,1.2815440617418186e-5,2.251941374596807e-6,Low
Cyrtodactylus kazirangaensis,DD,7.849349475327632e-10,1,5,0.8045602345206309,0.685730163049282,0.6312509196021971,0.3680653612682601,0.4253406527383383,NA,0.673771680623682,0.6267063210555667,NA,0.7765699446648526,283.452331542969,Squamata,Gekkonidae,Data Deficient,Unknown,NA,Arboreal/Saxicolous,No,10.23293,NA,No,NA,NA,0.6239994096903512,NA,1.0595708183766921e-5,0,5.297854091883461e-6,5.297854091883461e-6,7.849349475327632e-10,3.3058578233660076e-6,Medium
Cyrtodactylus kazirangaensis,DD,7.849349475327632e-10,1,5,0.8045602345206309,0.685730163049282,0.6312509196021971,0.3680653612682601,0.4253406527383383,NA,0.673771680623682,0.6267063210555667,NA,0.7765699446648526,0,Squamata,Gekkonidae,Data Deficient,Unknown,NA,Arboreal/Saxicolous,No,10.23293,NA,No,NA,NA,0.6239994096903512,NA,1.0595708183766921e-5,0,5.297854091883461e-6,5.297854091883461e-6,7.849349475327632e-10,3.3058578233660076e-6,Medium
Cyrtodactylus khammouanensis,VU,2.4569163488115373e-7,2,NA,0.8859934939530059,0.787340360674465,0.6183971804556158,0.39269249719070454,0.5126819488353132,0.5730200967595946,0.6496048435086209,0.5593574550423616,0.6252503012194175,0.6953009903960421,503.148986816406,Squamata,Gekkonidae,Vulnerable,Unknown,Rocky,Saxicolous,No,7.943282347,oviparous,No,NA,NA,0.629963916803514,0.5,8.185552335853546e-6,0,4.092776167926773e-6,0.250002046388084,2.4569163488115373e-7,0.1574922296569983,Very high
Cyrtodactylus khammouanensis,VU,2.4569163488115373e-7,2,NA,0.8859934939530059,0.787340360674465,0.6183971804556158,0.39269249719070454,0.5126819488353132,0.5730200967595946,0.6496048435086209,0.5593574550423616,0.6252503012194175,0.6953009903960421,0,Squamata,Gekkonidae,Vulnerable,Unknown,Rocky,Saxicolous,No,7.943282347,oviparous,No,NA,NA,0.629963916803514,0.5,8.185552335853546e-6,0,4.092776167926773e-6,0.250002046388084,2.4569163488115373e-7,0.1574922296569983,Very high
